id	order	type	page_title	app_question	app_question_with_defect	defect	has_not_applicable_option	defect_order	has_image	has_text	is_prohibitional	show_warning	warning_text	safety_notes	for_hgv	for_non-hgv
1	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Anti-locking braking system (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
2	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Anti-locking braking system (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
3	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Battery (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
4	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Battery (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
5	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Brakes (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
6	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Brakes (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
7	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Dashboard damage	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
8	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Differential lock (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
9	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Differential lock (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
10	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Electronic braking system (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
11	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Electronic braking system (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
12	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Electronic stability programme (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
13	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Electronic stability programme (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
14	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Engine management light (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
15	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Engine management light (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
16	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Exhaust (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
17	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Exhaust (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
18	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Horn (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
19	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Horn (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
20	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Oil (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
21	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Oil (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
22	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Parking brake (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
23	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Parking brake (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
24	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Service/Spanner (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
25	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Service/Spanner (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
26	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Steering (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
27	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Steering (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
28	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Temperature (Amber)	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
29	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Temperature (Red)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
30	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	AdBlue warning light on dash	0	0	0	0	1	0	\N	Re-fill Adblue asap	1	1
31	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Oil change on message list	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
32	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Service light on dash	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
33	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Tyre pressure warning light	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
34	1	yesno	Dash Status and Warnings	Is the dashboard free from advisory or warning symbols?	Is the dashboard free from advisory or warning symbols?	Gearbox warning light	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
35	2	yesno	Audible Warnings	Is the reversing siren and where applicable left turn siren operational?	Is the reversing siren and where applicable left turn siren operational?	Reversing siren inoperative	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
36	2	yesno	Audible Warnings	Is the reversing siren and where applicable left turn siren operational?	Is the reversing siren and where applicable left turn siren operational?	Left turn warning inoperative	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop	1	1
37	3	yesno	Horn	Is the horn free from defects?	Is the horn free from defects?	No sound	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
38	3	yesno	Horn	Is the horn free from defects?	Is the horn free from defects?	Horn ineffective	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
39	4	yesno	Windscreen	Is the windscreen free from defects?	Is the windscreen free from defects?	Windscreen chipped	0	0	0	0	1	0	\N	Roadworthy if outside of A zone & smaller than 10mm - otherwise NOT Roadworthy contact windscreen repair company from handbook	1	1
40	4	yesno	Windscreen	Is the windscreen free from defects?	Is the windscreen free from defects?	Windscreen cracked	0	0	0	0	1	0	\N	Not roadworthy contact windscreen repair company from handbook	1	1
41	4	yesno	Windscreen	Is the windscreen free from defects?	Is the windscreen free from defects?	Windscreen obstructed	0	0	0	0	1	0	\N	Not roadworthy contact windscreen repair company from handbook	1	1
42	4	yesno	Windscreen	Is the windscreen free from defects?	Is the windscreen free from defects?	Impaired driver vision	0	0	0	0	1	0	\N	Remove obstructions from field of vision	1	1
43	5	yesno	Speedometer Operation	Is the speedometer operational and free from defects?	Is the speedometer operational and free from defects?	Speedometer inoperable	0	0	0	0	1	0	\N	Contact transport office to arrange repair	1	1
44	5	yesno	Speedometer Operation	Is the speedometer operational and free from defects?	Is the speedometer operational and free from defects?	Speedometer defective	0	0	0	0	1	0	\N	Contact transport office to arrange repair	1	1
45	6	yesno	Gearbox	Is gearbox functioning correctly?	Is gearbox functioning correctly?	Faulty gearbox	0	0	0	0	1	0	\N	Roadworthy but contact transport office	1	1
46	7	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Hand brake damaged	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
47	7	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Hand brake inoperative	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
48	7	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Foot brake inoperative	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
49	7	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Foot brake spongey	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
50	7	yesno	Brakes	Are all brakes free from defects?	Are all brakes free from defects?	Air leak in braking system	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
51	8	yesno	Pedal Rubbers	Are the pedal rubbers good condition and free from defect?	Are the pedal rubbers good condition and free from defect?	Foot brake pedal rubber worn/missing	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
52	8	yesno	Pedal Rubbers	Are the pedal rubbers good condition and free from defect?	Are the pedal rubbers good condition and free from defect?	Accelerator pedal rubber worn/missing	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
53	9	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Excessive free play	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
54	9	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering wheel insecure	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
55	9	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering wheel damaged	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
56	9	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering wheel stiff	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
57	10	yesno	Seat Security	Is the seat secure and seatbelts free from damage?	Is the seat secure and seatbelts free from damage?	Seat insecure/loose	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
58	10	yesno	Seat Security	Is the seat secure and seatbelts free from damage?	Is the seat secure and seatbelts free from damage?	Seatbelt damaged	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
59	10	yesno	Seat Security	Is the seat secure and seatbelts free from damage?	Is the seat secure and seatbelts free from damage?	Seatbelt not retracting	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
60	10	yesno	Seat Security	Is the seat secure and seatbelts free from damage?	Is the seat secure and seatbelts free from damage?	Seatbelt missing	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
61	11	yesno	First Aid Kit	Is the first aid kit free from defects and have the correct in-date contents?	Is the first aid kit free from defects and have the correct in-date contents?	First aid kit is missing	0	0	0	0	1	0	\N	Not roadworthy seek replacement kit - consult handbook	1	1
62	11	yesno	First Aid Kit	Is the first aid kit free from defects and have the correct in-date contents?	Is the first aid kit free from defects and have the correct in-date contents?	No/Expired eye wash	0	0	0	0	1	0	\N	Not roadworthy seek replacement kit - consult handbook	1	1
63	11	yesno	First Aid Kit	Is the first aid kit free from defects and have the correct in-date contents?	Is the first aid kit free from defects and have the correct in-date contents?	Items missing/date expired	0	0	0	0	1	0	\N	Not roadworthy seek replacement kit - consult handbook	1	1
64	12	yesno	Eye wash 	Is this in date?	Is this in date?	Items missing/defected	0	0	0	0	1	0	\N	Collect new from stores 	1	1
65	13	yesno	PPE - Hard Hat	Are these available and free from defects?	Are these available and free from defects?	Items missing/defected	0	0	0	0	1	0	\N	Collect new from stores 	1	1
66	14	yesno	Drivers Cards and Licences 	Do you have your, driving license, tacho card and CPC card?	Do you have your, driving license, tacho card and CPC card?	Items missing/defected	0	0	0	0	1	0	\N	Call transport office 	1	1
67	15	yesno	Operators License	Is the operators license displayed?	Is the operators license displayed?	No - missing	0	0	0	0	1	0	\N	Contact transport office	1	1
68	16	yesno	Vehicle Height Indicator	Is the height indicator present and displayed?	Is the height indicator present and displayed?	No - missing	0	0	0	0	1	0	\N	Contact transport office	1	1
69	17	yesno	Smoking Signs	Are the no smoking signs displayed?	Are the no smoking signs displayed?	No - missing	0	0	0	0	1	0	\N	Contact transport office	1	1
70	18	yesno	CCTV System	Is the CCTV system free from defects?	Is the CCTV system free from defects?	Display inoperative	0	0	0	0	1	0	\N	Contact transport office to arrange repair	1	1
71	18	yesno	CCTV System	Is the CCTV system free from defects?	Is the CCTV system free from defects?	Front Camera inoperative	0	0	0	0	1	0	\N	Contact transport office to arrange repair	1	1
72	18	yesno	CCTV System	Is the CCTV system free from defects?	Is the CCTV system free from defects?	Left Camera inoperative	0	0	0	0	1	0	\N	Contact transport office to arrange repair	1	1
73	18	yesno	CCTV System	Is the CCTV system free from defects?	Is the CCTV system free from defects?	Right Camera inoperative	0	0	0	0	1	0	\N	Contact transport office to arrange repair	1	1
74	19	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wiper missing (offside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
75	19	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wipers worn (offside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
76	19	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wiper missing (nearside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
77	19	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wipers worn (nearside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
78	19	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wiper inoperative	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
79	19	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Washers ineffective	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
80	19	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Washers inoperative	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
81	20	yesno	Check Your Vehicle's Levels	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	AdBlue below required level	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop to top up fluid	1	1
82	20	yesno	Check Your Vehicle's Levels	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Coolant below required level	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop to top up fluid	1	1
83	20	yesno	Check Your Vehicle's Levels	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Engine oil below required level	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop to top up fluid	1	1
84	20	yesno	Check Your Vehicle's Levels	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Screenwash below required level	0	0	0	0	1	0	\N	Go to service centre / First Mile Workshop to top up fluid	1	1
85	21	yesno	Driving Controls	Are all cab driving and dashboard control operations free from defects?	Are all cab driving and dashboard control operations free from defects?	Add new defect	0	1	1	0	1	0	\N	Seek advice from transport office	1	1
86	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight cracked (front nearside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
87	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight damaged (front nearside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
88	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight not working  (front nearside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1
89	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight cracked (front nearside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
90	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight damaged (front nearside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
91	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight not working (front nearside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1
92	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Rear light cracked (rear nearside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
93	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Rear light damaged (rear nearside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
94	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Rear light not working (rear nearside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
95	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Rear light cracked (rear offside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
96	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Rear light damaged (rear offside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
97	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Rear light not working (rear offside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
98	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight cracked (front offside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
99	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight damaged (front offside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
100	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight not working (front offside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1
101	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight cracked (front offside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
102	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight damaged (front offside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
103	22	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight not working (front offside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1
104	23	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator cracked (front nearside)	0	0	0	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
105	23	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator damaged (front nearside)	0	0	0	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
106	23	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator not working (front nearside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1
107	23	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator cracked (back nearside)	0	0	0	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
108	23	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator damaged (back nearside)	0	0	0	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
109	23	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator not working (back nearside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1
110	23	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator cracked (back offside)	0	0	0	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
111	23	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator damaged (back offside)	0	0	0	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
112	23	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator not working (back offside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1
113	23	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator cracked (front offside)	0	0	0	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
114	23	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator damaged (front offside)	0	0	0	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
115	23	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator not working (front offside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1
116	24	yesno	Hazard Light Operation	Are hazard lights operational?	Are hazard lights operational?	Not working	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
117	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Brake light cracked(nearside)	0	0	0	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
118	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Brake light damaged (nearside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
119	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Brake light not working (nearside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
120	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reverse light cracked (nearside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
121	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reverse light damaged (nearside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
122	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reverse light not working (nearside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
123	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Marker light cracked (nearside)	0	0	0	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
124	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Marker light damaged (nearside)	0	0	0	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
125	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Marker light not working (nearside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / First Mile Workshop	1	1
126	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reflectors cracked (nearside)	0	0	0	0	1	0	\N	Roadworthy but obtain replacement	1	1
127	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reflectors damaged (nearside)	0	0	0	0	1	0	\N	Roadworthy but obtain replacement	1	1
128	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Brake light cracked(offside)	0	0	0	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
129	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Brake light damaged (offside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
130	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Brake light not working (offside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
131	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reverse light cracked (offside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
