id	order	type	page_title	app_question	app_question_with_defect	defect	has_not_applicable_option	defect_order	has_image	has_text	is_prohibitional	show_warning	warning_text	safety_notes	for_hgv	for_non-hgv
258	37	yesno	Air Lines	Are the air lines and connectors operational and free from defects?	Are the air lines and connectors operational and free from defects?	Missing	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
259	38	yesno	5th Wheel - Coupling	Is the 5th wheel coupling secure?	Is the 5th wheel coupling secure?	Coupling insecure	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
260	39	yesno	5th Wheel - Drawbar	Is the drawbar secure?	Is the drawbar secure?	Drawbar insecure	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
261	40	yesno	5th Wheel - Safety Clip	Is the safety clip in place?	Is the safety clip in place?	Safety clip missing / defective	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
262	41	yesno	Leaks	Walk around the vehicle. Is the vehicle free from leaks?	Walk around the vehicle. Is the vehicle free from leaks?	Brake system	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
263	41	yesno	Leaks	Walk around the vehicle. Is the vehicle free from leaks?	Walk around the vehicle. Is the vehicle free from leaks?	Fuel leak	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
264	41	yesno	Leaks	Walk around the vehicle. Is the vehicle free from leaks?	Walk around the vehicle. Is the vehicle free from leaks?	Oil leak	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
265	41	yesno	Leaks	Walk around the vehicle. Is the vehicle free from leaks?	Walk around the vehicle. Is the vehicle free from leaks?	Water leak	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
266	42	yesno	Discharge equipment - Air Compressor	Is the air compressor functioning correctly and pipework/connections free from defects?	Is the air compressor functioning correctly and pipework/connections free from defects?	Compressor defective	0	0	0	0	0	0	\N	Not roadworthy vehicle must be VOR	1	1
267	42	yesno	Discharge equipment - Air Compressor	Is the air compressor functioning correctly and pipework/connections free from defects?	Is the air compressor functioning correctly and pipework/connections free from defects?	Pipework/connections faulty	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
268	43	yesno	Discharge equipment - Pressure Line	Is the pressure line free from defects?	Is the pressure line free from defects?	Line valve inoperative	0	0	0	0	0	0	\N	Not roadworthy vehicle must be VOR	1	1
269	43	yesno	Discharge equipment - Pressure Line	Is the pressure line free from defects?	Is the pressure line free from defects?	Pressure gauge defective	0	0	0	0	0	0	\N	Not roadworthy vehicle must be VOR	1	1
270	43	yesno	Discharge equipment - Pressure Line	Is the pressure line free from defects?	Is the pressure line free from defects?	Jumper hose damaged	0	0	1	0	0	0	\N	Not roadworthy vehicle must be VOR	1	1
271	43	yesno	Discharge equipment - Pressure Line	Is the pressure line free from defects?	Is the pressure line free from defects?	Non-return valve defective	0	0	0	0	0	0	\N	Not roadworthy vehicle must be VOR	1	1
272	44	yesno	Battery and Electrics	Are the electrics and the battery free from defects and secure?	Are the electrics and the battery free from defects and secure?	Battery flat/won't start	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
273	44	yesno	Battery and Electrics	Are the electrics and the battery free from defects and secure?	Are the electrics and the battery free from defects and secure?	Battery is leaking	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
274	44	yesno	Battery and Electrics	Are the electrics and the battery free from defects and secure?	Are the electrics and the battery free from defects and secure?	Damaged cables	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
275	44	yesno	Battery and Electrics	Are the electrics and the battery free from defects and secure?	Are the electrics and the battery free from defects and secure?	Damaged connectors/couplings	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
276	45	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Cords visible	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
277	45	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Puncture	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
278	45	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Side wall damage	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
279	45	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Tread below legal limit 1.6 mm	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
280	45	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Tread nearing legal limit 1.6 mm	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
281	45	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Under inflated	0	0	0	0	1	0	\N	Not roadworthy call tyre provider 	1	1
282	45	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Uneven tread wear	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
283	46	yesno	Wheels	Are the wheels free from defects?	Are the wheels free from defects?	Missing wheel nuts	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
284	47	yesno	Indicators, Hazards, Auxilliary Lights and Beacons	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Indicator damaged	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
285	47	yesno	Indicators, Hazards, Auxilliary Lights and Beacons	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Indicator in-op	0	0	0	0	1	0	\N	Not roadworthy replace bulb	1	1
286	48	yesno	Speedometer	Speedometer	Speedometer	Speedometer faulty	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
287	49	yesno	Clutch	Clutch	Clutch	Faulty clutch	0	0	0	0	1	0	\N	Roadworthy but needs workshop visit. Confirm with manager	1	1
288	50	yesno	Tyre Safety Check	Tyre Safety Check	Tyre Safety Check	Tyre safety check	0	0	0	0	1	0	\N	Contact Fleet and advise that a workshop booking is required	1	1
289	51	yesno	Vehicle for MOT	Vehicle for MOT	Vehicle for MOT	Vehicle for MOT	0	0	0	0	1	0	\N	Advisory defect	1	1
290	52	yesno	Vehicle for Service	Vehicle for Service	Vehicle for Service	Vehicle for service	0	0	0	0	1	0	\N	Advisory defect	1	1
291	53	yesno	Wheel Re-torque Required	Wheel Re-torque Required	Wheel Re-torque Required	Wheel re-torque required	0	0	0	0	1	0	\N	Wheels must be re-torqued to correct Nm, stand for 30 mins and be re-torqued again	1	1
292	54	yesno	Wheel Alignment and Tracking	Wheel Alignment and Tracking	Wheel Alignment and Tracking	Wheel alignment and tracking	0	0	0	0	1	0	\N	Contact Fleet and advise that a workshop booking is required	1	1
293	55	yesno	Trailer Coupling and Security - Safety Clip	Is the safety clip in position?	Is the safety clip in position?	Safety clip missing/defective	0	0	0	0	0	0	\N	Not roadworthy vehicle must be VOR	1	1
294	56	yesno	Trailer Coupling and Security - 5th Wheel	Is the 5th wheel coupling engaged correctly?	Is the 5th wheel coupling engaged correctly?	Is there excessive movement	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
295	56	yesno	Trailer Coupling and Security - 5th Wheel	Is the 5th wheel coupling engaged correctly?	Is the 5th wheel coupling engaged correctly?	Not secured	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
296	57	yesno	Trailer Coupling and Security - Landing Legs	Are landing legs free from defects?	Are landing legs free from defects?	Landing legs damaged	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
297	57	yesno	Trailer Coupling and Security - Landing Legs	Are landing legs free from defects?	Are landing legs free from defects?	Landing feet damaged	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
298	57	yesno	Trailer Coupling and Security - Landing Legs	Are landing legs free from defects?	Are landing legs free from defects?	Difficult to raise or lower	0	0	0	0	0	0	\N	Roadworthy but needs workshop visit	1	1
299	58	yesno	Trailer Coupling and Security - Winding Handle	Is the winding handle secure?	Is the winding handle secure?	No missing	0	0	0	0	0	0	\N	Not roadworthy vehicle must be VOR	1	1
300	59	yesno	Trailer Electrical Coupling	Is the electrical coupling free from defects?	Is the electrical coupling free from defects?	Coupling damaged	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
301	60	yesno	Trailer Air Coupling	Is the air coupling free from defects?	Is the air coupling free from defects?	Coupling damaged	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
302	61	yesno	Trailer Brakes	Is the parking brake operating correctly?	Is the parking brake operating correctly?	Parking brake faulty/stuck	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
303	62	yesno	Trailer Leaks	Are the any air leaks on the trailer?	Are the any air leaks on the trailer?	Air leak on brake system	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
304	62	yesno	Trailer Leaks	Are the any air leaks on the trailer?	Are the any air leaks on the trailer?	Air leak on valve operation	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
305	62	yesno	Trailer Leaks	Are the any air leaks on the trailer?	Are the any air leaks on the trailer?	Other air leak	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
306	63	yesno	Trailer Rear Lights 	Are all the rear lights free from defects?	Are all the rear lights free from defects?	Rear light cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
307	63	yesno	Trailer Rear Lights 	Are all the rear lights free from defects?	Are all the rear lights free from defects?	Rear light damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
308	63	yesno	Trailer Rear Lights 	Are all the rear lights free from defects?	Are all the rear lights free from defects?	Rear light not working (nearside)	0	0	1	0	1	0	\N	Not roadworthy replace bulb	1	1
309	63	yesno	Trailer Rear Lights 	Are all the rear lights free from defects?	Are all the rear lights free from defects?	Rear light cracked (offside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
310	63	yesno	Trailer Rear Lights 	Are all the rear lights free from defects?	Are all the rear lights free from defects?	Rear light damaged (offside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
311	63	yesno	Trailer Rear Lights 	Are all the rear lights free from defects?	Are all the rear lights free from defects?	Rear light not working (offside)	0	0	1	0	1	0	\N	Not roadworthy replace bulb	1	1
312	63	yesno	Trailer Brake Lights	Are all the brake lights free from defects?	Are all the brake lights free from defects?	Brake light cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
313	63	yesno	Trailer Brake Lights	Are all the brake lights free from defects?	Are all the brake lights free from defects?	Brake light damaged (nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
314	63	yesno	Trailer Brake Lights	Are all the brake lights free from defects?	Are all the brake lights free from defects?	Brake light not working (nearside)	0	0	1	0	1	0	\N	Not roadworthy replace bulb	1	1
315	63	yesno	Trailer Brake Lights	Are all the brake lights free from defects?	Are all the brake lights free from defects?	Brake light cracked (offside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
316	63	yesno	Trailer Brake Lights	Are all the brake lights free from defects?	Are all the brake lights free from defects?	Brake light damaged (offside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
317	63	yesno	Trailer Brake Lights	Are all the brake lights free from defects?	Are all the brake lights free from defects?	Brake light not working (offside)	0	0	1	0	1	0	\N	Not roadworthy replace bulb	1	1
318	64	yesno	Trailer Reversing Lights	Are all the reversing lights free from defects?	Are all the reversing lights free from defects?	Reversing light cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
319	64	yesno	Trailer Reversing Lights	Are all the reversing lights free from defects?	Are all the reversing lights free from defects?	Reversing light damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
320	64	yesno	Trailer Reversing Lights	Are all the reversing lights free from defects?	Are all the reversing lights free from defects?	Reversing light not working (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
321	64	yesno	Trailer Reversing Lights	Are all the reversing lights free from defects?	Are all the reversing lights free from defects?	Reversing light cracked (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
322	64	yesno	Trailer Reversing Lights	Are all the reversing lights free from defects?	Are all the reversing lights free from defects?	Reversing light damaged (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
323	64	yesno	Trailer Reversing Lights	Are all the reversing lights free from defects?	Are all the reversing lights free from defects?	Reversing light not working (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
324	65	yesno	Trailer Fog Lights	Are all the fog lights free from defects?	Are all the fog lights free from defects?	Fog light cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
325	65	yesno	Trailer Fog Lights	Are all the fog lights free from defects?	Are all the fog lights free from defects?	Fog light damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
326	65	yesno	Trailer Fog Lights	Are all the fog lights free from defects?	Are all the fog lights free from defects?	Fog light not working (nearside)	0	0	1	0	1	0	\N	Not roadworthy replace bulb	1	1
327	65	yesno	Trailer Fog Lights	Are all the fog lights free from defects?	Are all the fog lights free from defects?	Fog light cracked (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
328	65	yesno	Trailer Fog Lights	Are all the fog lights free from defects?	Are all the fog lights free from defects?	Fog light damaged (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
329	65	yesno	Trailer Fog Lights	Are all the fog lights free from defects?	Are all the fog lights free from defects?	Fog light not working (offside)	0	0	1	0	1	0	\N	Not roadworthy replace bulb	1	1
330	66	yesno	Trailer Marker Lights	Are all the marker lights free from defects?	Are all the marker lights free from defects?	Marker lights cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
331	66	yesno	Trailer Marker Lights	Are all the marker lights free from defects?	Are all the marker lights free from defects?	Marker lights damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
332	66	yesno	Trailer Marker Lights	Are all the marker lights free from defects?	Are all the marker lights free from defects?	Marker lights not working (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
333	66	yesno	Trailer Marker Lights	Are all the marker lights free from defects?	Are all the marker lights free from defects?	Marker lights cracked (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
334	66	yesno	Trailer Marker Lights	Are all the marker lights free from defects?	Are all the marker lights free from defects?	Marker lights damaged (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
335	66	yesno	Trailer Marker Lights	Are all the marker lights free from defects?	Are all the marker lights free from defects?	Marker lights not working (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
336	67	yesno	Trailer Reflectors	Are all the reflectors free from defects?	Are all the reflectors free from defects?	Reflectors cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
337	67	yesno	Trailer Reflectors	Are all the reflectors free from defects?	Are all the reflectors free from defects?	Reflectors damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
338	67	yesno	Trailer Reflectors	Are all the reflectors free from defects?	Are all the reflectors free from defects?	Reflectors cracked (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
339	67	yesno	Trailer Reflectors	Are all the reflectors free from defects?	Are all the reflectors free from defects?	Reflectors damaged (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
340	68	yesno	Trailer Number Plate Lights	Are all the number plate lights free from defects?	Are all the number plate lights free from defects?	Number plate light cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
341	68	yesno	Trailer Number Plate Lights	Are all the number plate lights free from defects?	Are all the number plate lights free from defects?	Number plate light damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
342	68	yesno	Trailer Number Plate Lights	Are all the number plate lights free from defects?	Are all the number plate lights free from defects?	Number plate light not working (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
343	68	yesno	Trailer Number Plate Lights	Are all the number plate lights free from defects?	Are all the number plate lights free from defects?	Number plate light cracked (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
344	68	yesno	Trailer Number Plate Lights	Are all the number plate lights free from defects?	Are all the number plate lights free from defects?	Number plate light damaged (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
345	68	yesno	Trailer Number Plate Lights	Are all the number plate lights free from defects?	Are all the number plate lights free from defects?	Number plate light not working (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
346	69	yesno	Trailer Indicators and Hazard	Are all trailer indicator and Hazard lights free from defects?	Are all trailer indicator and Hazard lights free from defects?	Indicator light cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
347	69	yesno	Trailer Indicators and Hazard	Are all trailer indicator and Hazard lights free from defects?	Are all trailer indicator and Hazard lights free from defects?	Indicator light damaged (nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
348	69	yesno	Trailer Indicators and Hazard	Are all trailer indicator and Hazard lights free from defects?	Are all trailer indicator and Hazard lights free from defects?	Indicator light not working (nearside)	0	0	1	0	1	0	\N	Not roadworthy replace bulb	1	1
349	69	yesno	Trailer Indicators and Hazard	Are all trailer indicator and Hazard lights free from defects?	Are all trailer indicator and Hazard lights free from defects?	Indicator light cracked (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
350	69	yesno	Trailer Indicators and Hazard	Are all trailer indicator and Hazard lights free from defects?	Are all trailer indicator and Hazard lights free from defects?	Indicator light damaged (offside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
351	69	yesno	Trailer Indicators and Hazard	Are all trailer indicator and Hazard lights free from defects?	Are all trailer indicator and Hazard lights free from defects?	Indicator light not working (offside)	0	0	1	0	1	0	\N	Not roadworthy replace bulb	1	1
352	69	yesno	Trailer Indicators and Hazard	Are all trailer indicator and Hazard lights free from defects?	Are all trailer indicator and Hazard lights free from defects?	Hazard light cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
353	69	yesno	Trailer Indicators and Hazard	Are all trailer indicator and Hazard lights free from defects?	Are all trailer indicator and Hazard lights free from defects?	Hazard light damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
354	69	yesno	Trailer Indicators and Hazard	Are all trailer indicator and Hazard lights free from defects?	Are all trailer indicator and Hazard lights free from defects?	Hazard light not working (nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
355	69	yesno	Trailer Indicators and Hazard	Are all trailer indicator and Hazard lights free from defects?	Are all trailer indicator and Hazard lights free from defects?	Hazard light cracked (offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
356	69	yesno	Trailer Indicators and Hazard	Are all trailer indicator and Hazard lights free from defects?	Are all trailer indicator and Hazard lights free from defects?	Hazard light damaged (offside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
357	69	yesno	Trailer Indicators and Hazard	Are all trailer indicator and Hazard lights free from defects?	Are all trailer indicator and Hazard lights free from defects?	Hazard light not working (offside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
358	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
359	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (1st Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
360	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (2nd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
361	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (2nd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
362	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (3rd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
363	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (3rd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
364	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
365	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (1st Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
366	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (2nd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
367	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (2nd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
368	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (3rd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
369	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (3rd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
370	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cords visible (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
371	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cords visible (1st Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
372	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cords visible (2nd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
373	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cords visible (2nd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
374	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cords visible (3rd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
375	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cords visible (3rd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
376	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
377	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (1st Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
378	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (2nd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
379	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (2nd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
380	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (3rd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
381	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (3rd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
382	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Side wall damage (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
383	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Side wall damage (1st Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
384	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Side wall damage (2nd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
385	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Side wall damage (2nd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
386	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Side wall damage (3rd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
387	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Side wall damage (3rd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
388	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread below legal limit (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
389	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread below legal limit (1st Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
390	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread below legal limit (2nd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
391	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread below legal limit (2nd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
392	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread below legal limit (3rd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
393	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread below legal limit (3rd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
394	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread nearing legal limit  (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy call tyre provider 	1	1
395	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread nearing legal limit  (1st Axel nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
396	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread nearing legal limit  (2nd Axel offside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
397	70	yesno	Trailer Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread nearing legal limit  (2nd Axel nearside)	0	0	1	0	1	0	\N	Roadworthy but needs workshop visit	1	1
